sentence,label
hadh el3amil jonodihi fi chamel elirak w soriya,0
bara fokha inti maak tajamouii kifhom,0
rabbi ysallek lwa7lin amma hay mazalet tetnaffes,0
hey goum bar rawwa7,0
oh ya wedhni,0
brassmy fuck yaaaah 5it,0
tozzz myét némméla dakhlét él hék él ghar,0
kinna3ja echeref,0
mais ena i5tiyari much fi blastou li section damert rouhiii,0
ech te7chiw fih,0
bellehi la3bed li aamla 85 dislike aandkom wedhnin kl aabed,0
mala iirhaaab,0
ti maw r,0
bona hawa machat tounis,0
y a 9ahba y a malhouta,0
ya mariam 9adakch masts,0
slim riahi est un homme malade,0
tektik jdid nala3bou 3la lgathiya elfilastiniya,0
pff mabi5a,0
hah choumi,0
tfarejt alik o yaatik saha nermin les autres yakhrolek fih,0
mia khalifa rabak,0
h gandoura dehooooooooooooooooooooors,0
ena w enti ma nala3bouch fard division slim el gadefi,0
a7na ma netechrawech bel flouss degaaaaaaaaaaaaaaaaaaaaaaaage,0
hhhhhhhhhhh ta3jabny labas ok,0
o9sem billeh ma3isou illi yitfarrij 3al weld 3awetef,0
c est la honte stooooop,0
ki sramkom,0
azakaitt nathafa,0
ana chabahta l houari manar allah yarhmo,0
ya samir ken jit fi blastou rak matehkich akeka,0
le 3ib haka,0
we5tch i3ada mt3o brabi fetni,0
mata3rfouch tahkiw,0
niklou sorm omi,0
el feyda fel fe3el leklem chab3ou bih,0
illi yoztol mich chwatin iwälli mleikä,0
gardien ma7achtneeeeech,0
zooz 3fesh o 9hab o g3ar,0
i wanna throw up,0
dewla 5amja m3ek rabi,0
16 k dislike masaretch,0
fi9ou libledna w yezouna mil koura ya ness,0
taksir krayim,0
nchallah mouch bla bla,0
lahawla lakowat ila bilah rabi yahdina wyahdikom,0
a3touna s7i7 za7777777777777,0
haw jek el bech ywa9fek ya medeb ya kalab,0
ha nour wkhyti ach youja3 fik,0
o eh sa9si libiya,0
c est un dictature,0
martou tahkm fih na9ch,0
w zid m3a denya okhra wa9t ma9al khirek,0
oumour eljam3iya ma tfarehchi,0
degage sayebha jam3ia,0
e3lam poubelle radoh 9al ntaba3 el takfiryeen,0
ebda hani men taw bech 3amejey ysayboulik latra7,0
cha3b 7or wenti chmd5lk,0
itahana ilkol tjam3ou,0
t3aifi wallah,0
meli mche m a esabsi toht men 3ini wakahaw,0
hedhi ketdbha wa7d niveau sana oula,0
fi 9anet da3ara,0
slim eryahi y a lahass y a miboun,0
l3sa bech ykounou 3ebra,0
trabi maeh,0
hh jam3ia menajmhech mechriguel dawla hhh,0
brabi win el fdhi7a,0
hhhhhhhh sidk 7amdi,0
slim bazola hhhhh,0
wallah tounes tneket mil 97ab w el freret ezzebi,0
hhhhhh mala 3imed hathi chemata 100 100,0
lichkoun bech nichki binti 3and la3bed wena fi thlem,0
fer5 ichkoun,0
bara nayek blh,0
ti makom hazitoha 5ater mafamesh est fel basket d,0
ben tu m as decus ya slim ya msetttek,0
chid chid 3amar hrab d,0
tawa fe9 bina era2is chokran siyedat era2es 3al moucherka,0
slim erye7ii fer5 chkoun,0
hhhh ada akbr mounaf9,0
fasidin y mofsidin,0
et makoltelnech farkh chkoun,0
mala 97ab,0
tibal3 ya samir,0
tawa terb7ou lkatsou y znatiir ok,0
tah 9adrou maanetha e death note ah zab wakhw,0
bera neyke,0
yeziiii mel kedhb ya masakhhh,0
mala mostawa flllllllooooooooooooooooooooop 3lekher,0
lehi bzokkom el kef willa bel play off,0
bara 5admou la3bede ou yeziyou blech nifek,0
adhreb leg3ad toz fihom lekleb,0
enfiraj matha ayou hal ablah,0
hram 3likom tfooooooooo klab hmir wallah matahechmo hmiiiiiiiiiiiiiiiiiiiiiiiiir,0
sob7an alah fikom,0
wooh 3al chefa,0
nchalla youselou howa li3dem,0
ida nashek el3arbi,0
hhh toudhakirouna ennas wa tenssouna enfousikom,0
tawa manefhem chey kén eniiik weli ba3dou,0
mazal zok omek majebtoch,0
come mai chedito fi marwa barcha come marwa,0
t7ebou ken tasfi999999999,0
mami baldi,0
chnya jabnha besh itbydhiha,0
ey wchbik matkalamtech 3la sourya w filestin wtorkia 9adekch mounef9,0
hadhi blad moselmin bjah rabi,0
nchallah slime y3alem lmfartes nawfel chwaya ttorbiya,0
mak ta3mel fi 7amla inti5abia 3ala dhhour zwawlia,0
kol chay wadha7 bled tohkim feha l5omejj,0
m ala mounafe9 hada jaybelna sel3a enta3ou 7ala,0
nfadlkou 3ad heyyyyyy walah 3andi sghar yemchich tkaraz hhhhhhhhhh,0
jazzar y3adhim 3la mregzi,0
entouma matmelouch melkedeb wcha3eb mougafel jaben,0
ya3ni enti 9oulet el raôuf kouka le hhh ue 9e7eba,0
hhhhhh t7ine radh3ah m3a le7lib slim lgedafi,0
ti ken ji ena ma nfarga3 zokomha l majala lkol,0
sobhan mghayer lahwel w tla3 rahden kbir zeda,0
ti ra5ou serg kbir,0
cha3b krambit,0
eyah erta7na menek au el3a9ba el ya mama ya mama,0
ib3dou izebi,0
dislike weld uumy,0
loooooooooooooooooooooooooooll sayeb 3lik rak bech tab9a t3oum fi chaya7,0
hadou iharrou el koods écharif,0
houma yahardou wantouma nadou,0
3ala assess enti nthifa,0
barcha aaindou fiha hak w barcha teflim kadhalik,0
el3azouza hazizha elwad witkoul,0
ta77ana zeid,0
3mor wtar maw ml paranoïa,0
mela 97ab tfou 3al chleyek hamdoullah rte7t men hel marek,0
saybouna 5aliouna n7ebou jam3ia bkolkolhom tawa mer propre zziiiiiiiit,0
techrichi el boutoula kemla ta93ad toul 3omrek zantour,0
mahou 9assha trouf trouf chbikoum majbetouch a3leha tsawer fil facebook,0
allah lee trebhek ye methayeeeeeel,0
ti haw mazél massa7a7ch,0
madha3a 7ak wrahh talab,0
libeya mawabna enchalha yetnakou awalad ga7ba,0
mele5ir w3ale5ir ya5rawlek fih madem m3ak a9wa joumhour fidinya,0
fikou fikou kolhom sorrak slim ragm yeglatt mais yosroff,0
alllah le trabhaaaak njeh laawecher,0
blada werkeka we9elte ma3rouf,0
echi ibrahim,0
7ata wisem ben ya7ya tafitouh,0
hani saket,0
ramzi dridi hia sem7a ama makyaj 5ayib fasedha,0
7keya fer4a hhh,0
nchala labes walid yezik mezatla,0
inta houwa il5abi wil msiba matihchimach,0
alaa maskin radni haram alikoume khafou rabi,0
slim ryehi farkh chkoun,0
mais inti mloul 3arfa rou7ik il mousalsil ll7war tounsi,0
benzarti degage,0
5ir inchala y9ousouh 3la toul 3malt 3ar ya alaa,0
mdr malla 9a7bouj,0
barrou ydamirkom,0
tfouh 3la hal achkal,0
chkon l batrouna,0
enti gay,0
irri7a ili fel kalb fi 5ouh,0
ml 7ajt lima3jbounich 2nou 7atit ala mlwl why,0
ekbsou rwé7kom echa3b tekhna9,0
barnemij mte3 wsa5 w fdhaya7 masa5 sourit w som3it tounis,0
tahar boutouria,0
ben gharbia kelb kbir ca se voit deh flous,0
hhhhhhhhhhh toul 3omrek tab9a m k zeyed zantouuur,0
belhi tlha blclub africun wsayeb 3lik mlfady7 kalha lmalha,0
3cba hhhhhhhhhh,0
wa7ed sare9,0
siki ye dandouk ye kalb o5rij mil page,0
klem kol 3am et chake president chay mehou jdid,0
hhhh l7leybi bech ydawerha rayeb w lban saba tawa hhhhhh,0
eyh haw moled nhar fdhil 9olna fare5 chkoun,0
ez3am kan fil leklam wel tanber o es7e7 yjebo rabi,0
bassem mehri dégage l club africain 3andha rjelha,0
mensab rabi yakta3 5obztou hal malkout hal hakar yahkrou rabi,0
rami mala t7iin,0
heyhi 9ilit ahya y jallib y migalou y kzlib,0
ykeb kboubkom metkhalfin w bheyem w tefhin,0
bheym 3mlou mlayn w ana win,0
please kanzari laaaaaaaaaaaaaaaaaaaaaaaaaaaaa ben ya7ia,0
7ata etni 7ad ma7chtou bik,0
ouuuuuuuuh 3la zebiiii,0
nchouf fi elgathafi w klbou,0
i m kira,0
tartour elli yekoul 3ala asiadou tartour,0
ihoud hathom,0
nik la5ra afedha7ehom hana m3ak,0
3aytoulk 3aliflous yabouhali,0
inta it7echelga whya mita,0
chbik mrida ya maryam wlh yasr mas5a,0
akbar ketheb fi tounes,0
hethiya trod 3la el 3amaliya weli yan4er lerrasoul trodouh erhebi,0
ili 8lot y8ales,0
wa a5iran t9ablou le5wet,0
aya nlemoulhom 1 2 yaaaaaa3tikom b 3asba f zouz,0
hhhhhhhh malaaa ezzbaaaabeer,0
allah yarhmou bakitni,0
5ssartek ya sami,0
slim satour,0
yeser dhahra t mathel,0
hhhhhhhhh ya chmeyteya,0
sin mahich meskina sin tistahel,0
normale inti taw lol yaritik jit ta3rf ti7ki bien eng,0
chouf chkoun 3ad tetkalam hhhh,0
berjoulya amer mou7ayer,0
lahas w tok3od dima lahas,0
le dhehni wla badani derbi lel mkach5a 2 blech,0
bara niik omeeek okhrrj y a mnyeeeek tfouh,0
tfouh 3la waldikom lkol,0
jazar eloum 3la mregzi,0
5ir min mandhrik la7rif w klemik i zibla,0
alah la traj3ek men 3andi zedet hlektna yehlkik,0
bech eji nhar tebkiw alih,0
l flous wel bhama ya3mlou kartha,0
ab3thou ynayek ya slouma,0
immala ach na3mlo njibo wahid milirri5,0
jeb essid men wedhnou,0
heram alik wallahi heram alik etfol fel jabena,0
krima mami baldi termèt baya zardi,0
7ala mokrba,0
5erit fih,0
ti bara nayek chbih me ya9rach fi bledo,0
non je n aime pas,0
el maquillage mal fait l anti cernes est mal mis,0
na7ili lvu mte3i,0
bara tir,0
eli 3andou el 7ab yl3b kima y7b,0
dima 9owa sahbi 44444 nidam fased wallah morakom hata lmamat,0
please raja3 montassar wfixih fvblastou wraja3 djabou wedawedi,0
zabbbbbb ahahahahahahhaha,0
etelhena bel club africain 9alou wzir lefla7a,0
le3zouz hazha elwaed wet9oul l3am saba hhhhh,0
ken habat l clip f xnxx rao sawar flous akther,0
tsawer zantour ra2issi hhhhh 3ala dinya esselem,0
chimda5lek ya amin,0
mala jabriya,0
ya klab o5ra,0
tunis ka dawla blah la3thim la 3ad y9im manha chay,0
tatla3chi piraté marra o5ra o,0
decore wbarra kima likablou,0
ma93adit ken tnayik ken a3tit chlebi9 il sormik ken 5irlik,0
ma5ybha wallah w hani 5arj,0
aka nafti w aka el8arbi ezouz ta7ana sa7et lkazi,0
ech y5arfou,0
hahahaha w inti tu parle trop du wabna,0
fasse5 ou 3awed men ejdide comme d habitude,0
winou ch3b elwiou bchachell fi micro,0
mala manader,0
marioumaaaaa jalouse,0
ou fi le5er y5raoulou fih,0
ti chkon idafa3 a3lih wahed mibon hhhhhh,0
mekch rajel w fe9o biik,0
ti zeyd mahma t9oulou nab9aw sydkom est,0
menesh fard nivou y do,0
sameh mskina mazelt moch msad9a,0
eclub mhech jm3iye,0
kolhom kathaba ma echedha had jamiyetna,0
fare5 libiya,0
tfiha a3lik,0
flousss lahram metothmorech gethefiiiiiiiiiiiiii,0
vraiment vous faites ça pour sab3a sbaya,0
lahass ya si slim,0
7katk b5ourah nada,0
paparazzi m3andou hâta 9ima ki may9oulouch 3a asami le3bed,0
ma3neha metsarefa mta3 cactus 9a3dete fel hors jeu,0
9adekom freret,0
awel 7aja ylzem naksso mel a7lem elwahmia,0
css power 3likom ya znater,0
lotfi masette maaaaaaaaaaaasette yeeeeee3,0
elhel elwahid mtaakom tindbouhom wassalem,0
wa7ide sari9e kalbe,0
iblad ma itbadil faha chai,0
hhhhhhhhhhhhhhhhhhhh slouma 5ordaaaaa loooool,0
3tiweh blaset naji jaloul taw youskitttt,0
oudayben saad mahmoudwahib retnilps weld slim riehi,0
tounes tneket men semi fahri,0
ta7et bik denya walit tfeat ma3 gati,0
oster mastar rabi yezzi melfdhaye7,0
beflos le7ram ma3andkom win toslo ya zanatir hhh,0
656 tahaan,0
ma5yabaha hhhh,0
jomhour karakouz we mo9addim 3affat,0
n7éb na3ref chkoun ya3mallou fi like hhhhh,0
hahaha behi arja3 président matebkich,0
lotf ya rabii,0
hek ma jitech lele mestir,0
termet baya zardi,0
aya behi hata houwa chay i7chem,0
azer tchouf fii asyéédkom v,0
wtf bruh,0
zayed tofla mahich motrobya,0
chleyek w tafeha w msata 3takom el wa9et,0
a slouma sayeb 3lik minnife9 bark wbarra erkich 3la nafsek,0
ban9s kalb bazid la7ma,0
sari9 w yaked etarachouh,0
hhhh hlowa hadhi mayssam,0
wino zin,0
tfohhhh 3lik,0
ebsara7a bensawetla 3ala5ata ca,0
mella znouss,0
t7asel fih mbaad taal3abha victim garbage,0
blad j3ala,0
t7alef m3a nida2 tounes wel jotmhouri wel masar,0
hhhhh ibrahim wela 7awa wine 3ayech hetha,0
mafammach 7aja esmha tounes 9oddem el ifriki,0
chaba3touna kedheb yakouia 3alikom rabi,0
ya sa5ta,0
wallahi la fhmt tonsi enti,0
allah ghaleb na7na cha3b n7ebbou chkoun yesra9na,0
ta7an el kbirr houwa mele jala8 masa5,0
ti ihchem aala rohek ti chaarek tayah,0
alkelabo tanba7 wal9afela yajebo an tasir,0
franca tfarkes masl7etha,0
lakzi ya madam hhh,0
hram 3lik wallh,0
hhhhh e7lllllllllllllllllllllllllllllmmmmmmm,0
el gaaaaaaaaaaaaaaaaaaaazzzzzzzz,0
akthar wa7ed ye7chi fi kdheb safrout,0
hhhhhh hethoukom kalewhom bch ytayrou bihom el 3in,0
ayid lisbah ma montakhbik hade,0
ech koun basses b zaweli message l el houkouma,0
hjemit elhabs hedhi,0
laissez la tranquille sobhan allah hyetha,0
hhhhhhh hata tarf aakechtaha ca bel libhama imtaaak,0
fibeli bikom t5afou menna ama allah 8aleb ana jeyinkom,0
lotf 3lina a5i hbilna,0
wahna machina maaroudine,0
hhhhh mazel elderbi bech ifodhha nhar etletha bech tacheb3ou bkeee,0
latrod lekleb mella ra7a,0
eni momken nefhem menek haja barka,0
idek t9ole zarbeya,0
el 9anassa 3aychek docteur,0
ana 7age 5eya thya3 2006 fiwzarte il5arijeya fi libya,0
slim riahi far5 chkoine,0
aaa barnousi chkoun jarathim,0
ti winou haw mafama chay hay fayta 21,0
eshih hatta hiya lebtala manahhiha kene eriyahi,0
bled t7iiiiiiiin w gatra w tholm w 9ahr w www,0
y 3zouza y maskha,0
8alebt 3lihom haka 3lesh e9oulou haka,0
mala chlayek jma3et el 7iwar,0
chbik liby fi mo5ek,0
bech nerta7o menek,0
walah lek rajel ya amin tafdah feha,0
mamstou howa w martou theshom mounef9in,0
rabi iysalit il fojar 3al kofar,0
t7ebbou ken el fawtha,0
hada hayawan kifach dkhal sahafi,0
mskn la tunisie tjrs oubliée,0
w 7amma fibelou bikom,0
ya3tikom 3asba,0
ye 3zouza,0
ayyy rasi wouuuuuaahhh alla zebbi,0
ah ya zantour yezi tafdha7 fi ness,0
chbi3na b ha lo8a,0
hhhhhhhhhhhhhhh barcha 7ograaaaaaaa,0
feleeees khaleha thahka l jam3ia,0
toul 3markom t3ichou ta77ana ya noueb,0
bled l bas wel kedhb zawali ya7grouh,0
houcine ragued sans club,0
mala mezwedi,0
hhhhhhhhhh yekhi 9adeh b9a fiha houwa hetta khdem hhhhhhhhhhhhh,0
lol chnawa si rye7i el rachwa te5dem,0
ti chnowa 3loulou me l9itouch rwe7kom fel koura dawertouha politiquehhhhhhhhh,0
cab division 2,0
7ata hiya linti5abet 9rib tji nja7 mta3 benzart 5ali inti,0
ljihed bel3elm wele7tiram wel3amal,0
jad alik,0
o5rej nayek,0
ya3en waldek ya mas5a jalal la5maj,0
3aseba likom lih,0
inta w homa arakom fosto isando9 famach manarta7o,0
ena just 7abit nifhem chimda5el a l a fil hkeya,0
3leh haka cha3rek,0
hathi thawra s7i7a fassa5 w3awed men jdid,0
raja3 louhichi wel 3elmi allah la ybareklek,0
slim riahi tnajem t9olna enti fara5 chkoun hhhhhhh,0
tla3et mak fehem chay enti zeda,0
wlh sa5fetny omha 3omryy manetmanaa nchouf omy tebkyy mn jourty,0
slim iriya7i far5 chkouwn,0
kol sid fi 5engto gattel,0
ta7shi fiih,0
theb sahriet w bnet,0
la r2eis w 3lik el klem jerd tartour,0
mêla manadher mnayka tfouh 3likoum we 3la lem5ayer fikoum,0
el far5a mouch 7afdha el ghonneya,0
bidoun ta3li9,0
mehouch bech yjini noum khater me aaraftesh shkoun yheb khaola,0
chkoun eli tla3 hal 9a7ba dbeg,0
surtou edridi,0
bech ennikoulek fehom ommek el 10 snine,0
hhhhhhhhhhh t3adda direct lel e3dem,0
imbécile idiot voleur mafiosi,0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh maalem atahoulhom bedam el beride,0
achbih ma tfaker hay ettathamen kan tawa winou snin,0
masstoha li yacht7ou,0
5arééj 3lina rachiid 3àmàr,0
3omro esiyasi ma yet7ab liano asiyasa heya el5obeth,0
akbir khsara lil club,0
rapitos officiel 9al ena manjewebch 3ala louleya,0
hello ya 3afatt bflousek hazitt sa9ik wa7dek wa7dek hahahahahaha,0
ena clubisty ama 3assba lik w lih dawlet el karakouzz,0
cha3b el2asnem mane9es ken houbel hhhhh,0
jam3iyithom tnakit mal9aw bach yitlaho baraw a3tiyo tremkom,0
hhhhhhhhhhhvhhhhhhvvvvvvvvvvv yawalah mahazel fél bled,0
andak lhak bayen hassdak,0
sinon lwaaaah ta5ouuu fi salaiiiiire fu ca,0
walah cha3b met5alef maye3jbhom la3jab kolha walet ta3raf,0
tounes kofar oumour zboubna rabkom 3wara moch 3awra tnik ro7a,0
degage sayeb zboubna inti w nahdha 93adto ken te7chiw fih,0
hjhjh twa trba7 b flos al gadafi,0
tounesna trahi mchet wallah,0
farina bejoumla,0
ti echri el kazi w tsarref feha wa7dek ya slouma,0
7ses ro7i da5el l xnxx,0
takhra fih ye jerdh elgadefi,0
kais chui pas censée,0
allah yehlekhom wled la7ram,0
ednya w leflos,0
hhhhhh nif9 b3ino,0
0 nul scandaleux,0
la honte de la tunisie,0
tu case tu paye cach,0
baraaa nayk y3tk 3sbaa,0
akber kadeb w fark miboun,0
borhen ya dhib,0
a9wa haja del vidéo centre ville,0
neknehom w 9harnehom w ca ya dawla,0
dhakartni bel mar7oum el gaddéfi,0
mala karakouz,0
beled enifek wel kedhb,0
bel7ram mane9sha leblèd ken tchedha enti ya slouma,0
cab 2 eme division hhhhhhhhhhhhhhh,0
ekhretkom znatir rakom hahahahahha,0
scénario tefeh ki mouleh,0
chbeha lkolha etta7en lslim,0
ya7chi fih comme d habitude,0
ouiii hayela barchaa denya ama rajel mayhzou rii7,0
hey gasrine tayyahtou alina sahha lirjel,0
tay7 sa3dhom nestana fih lilaaaa,0
ech ylaklek hedhe billehi,0
hhhh mizelt tebniii hhh y3tek,0
9afla tasir w klab tanbah,0
jam3iya kankom t8aro 3la jam3iya na7ou jaime men page,0
hhh akwa ma fama sami ekche la vérité,0
ti enti akber sere9 ya 3affat ya libi,0
9ollha 9o7bok nda ye 7ada,0
alfachiloun athalatha fi 3id al2amn aljomhouri,0
slim lgadhefi,0
billehi barra nayek,0
leme enbehedlo b7elkom,0
tnajmou tarf3ou bih 9adhia,0
inti bidoun melyen bel hwa,0
bent 7ram mich metrobiya,0
la tar7amlek waldine,0
nik ilhom omhom ya slouma cha3b m3akkkkk,0
bidouwin ta3lik,0
dhaher fih a7wel sa7bi,0
zok lhit,0
itti7ad metsayess kol chay wadha7 itti7ad 7 november,0
ah bon wallah 3ichna wchofna lim3iiz tetfoukher bissorek,0
maha ya 9dima battel sayeb 3lik,0
3asssba likom hhhhhhhhhhhh,0
ti fi lparc w dhalla m3abbi,0
c est quoi ça bordel live,0
wa3ed rabi 3liha ou bara,0
ma5yeb wejha ak lfo9ma 7cha 5li9et rabi,0
nikolhom wldihom,0
makhyeb bdanha w mamsatha ala chnowa yadhekou,0
taw terbhou barcha,0
amari rajel ama arfaoui thane laila ben ali,0
nik omou houwa wmasséer wel omam el mota7da,0
tunis hzina yanari aliha,0
ma3ejbetnich ou ana nakraha men gabal,0
chabeb subscribe bras ometkom,0
k3adet ken tnayek caye babourek zaffer in9arerh ye tefeh,0
sami el fehri yelzmou yarj3ou lel habs tfih 3al riyahia,0
bou tab9ou 3markom kol tafriketna,0
tw rap hedha,0
roportage fechel s7i8,0
cousin inchallah ma ykounech klem sur fcbook,0
nekisna ken wehid kifek,0
min jetna hasa5ta 23ala gobou hetha,0
13 k dislike wtf nahdi2pac,0
hhhhhh ya a5i 7ess chwayaa,0
ma helkou tounes ken trabelsiya loool,0
3endek kan elsar9a baraka,0
chi3ar ghalet y bhiim,0
malla karakouzzzzzzzzzzzzzzzzzz,0
mazilt ltawa itajer fi fa9ir nas,0
la3b 7rach ya ben 5rahom,0
zewid ell zouz 97ab,0
tajamoui serik rien affaire esserik serik zaid,0
hadok moch bzazil hadok balon de cilikonn,0
taraji dawla raja3 flous ben ali w ellibia,0
wa9tha ma yalzmekch temchi w yawilou elli nchedouh b3amltou,0
okhti toujours ftooooop,0
fahmouna taw jabou fil club wila la,0
ey w mba3ed ymout wala bagla lih,0
hahtha lkol kethbe mahiyach s7i7a la7kaya ya slim el chlaka,0
nty 9ahba kbira,0
galbi chmazzal yhezz jrou7 2 19,0
slim bazoula may8la 3lih chay,0
enti whed t7an w miboun dégage,0
tt simplement lem 9echek w er7el,0
saye bdeto matfhkooom tfiiiih,0
mais ntouma chdakhlkoum ya rabi chdakhlkoum koul whd whaytou pefff,0
n7ebb nchoufou ki tech3al lebled yo5rej walla yet5abba kel 9a7ba,0
bel7ram yama tohrbou wt5alouna,0
testahel ya sami bech ta3rf chi dakel le chaine mt3k,0
astrologie hatenti bayen fik kifah bedhabt,0
hhhh znatir,0
farkh chkoun,0
nnnnnnnnnnnnnnnnnnnnnnnnnn ehlmou hhhh,0
walahi rabi may7asebkom etajrou bezawali,0
mela fedeye7,0
matansach club ya slayma,0
nafs manadher,0
hhhhhhh zaama tejmou rouahkom yabta elli fareh ejii min elbaareh,0
ma5emjek 3abed w elli m3aya filli 9oultou ya3mel,0
atta7an ta7an,0
nchem fi re7et 9weda taw 3raftha win,0
chérif il me3zet walit jad3a,0
saybouh yi5dim mela 7alla,0
ray lebled msayba 3la garnek,0
voyou tu ne me presente pas terroriste,0
brabi arte7ou mar5askom,0
hhhhhhhhhhhhhhhhhhhhh chkoun 9alek mazel fama mouchehdin mn asslo,0
malla mridha hanna 9rina w ma3malnech kifk,0
inchalah mchoum alik ye miboun,0
takhalouf mta itwensa,0
belahi 9adeh taillek fel sbabet,0
belehi fech tsa7e7 ti bara raweh be9i tekdeb,0
lihak ye3oud 3ala ennahdhaoui illy moch mtroubby,0
degage inta wdridi mt3ak,0
tiwinhom ma3adech errahom fitlaves,0
slim rehi fr5 ech kon,0
slim rya7i awel wa7ed out mala,0
si slim mahabatt 7ata statut 3ala anniversaire mta3 ça normal,0
tawa itheb etnadhef elfassed sobhan allah wlitou elkolkom ndhaf,0
chayeb tla3 yahchy fyhh,0
bara letrabahom nchallah hazona lel hewya,0
sormok ye miboun,0
7ata houwa mta3 fthaye7 itajrou bil la3bed 3ini fi 3inek,0
tounes fi edyi elmafia oibarounet ellamelle,0
tfouh 3lik enti ya souhayl ya masa5,0
thawra merbi7na minha ken liklem,0
gati wo sanfara impossible man sad9ach,0
winti miboune,0
tounes bled el kfar,0
eli 3ino yetfarej weli may7ebch ichof chaîne o5ra,0
taw chemdakhalkom,0
atfah menkom mafammech,0
one hhhhhhhh wallah machoft abhem mnek,0
mela ra7a wlh fara7tna ki tla3 lekbar gahlat,0
sidi thabet c slim tfakerha,0
7kitouche 3al louzir eli tna7a,0
t7ib 3al korssiiiiii,0
tfouh 3elike ente,0
mas9tek w mabdledek ezzeby maz3mek fi tachwih la3bed,0
tahki ala rijel idhif minek,0
ti t7eb twali bn ali 2 inti,0
mala sahafa arjel minkom islim 3asebto ikbira 3ala chiboub wilmideb,0
eli bech ya7ki politique yo5rej m page,0
f hedhi ya slim dharra7t rouhik,0
mahboul ili yhot sebssi raiss,0
ha3 ha3 ha3 haletkom mete3ba asel,0
chimda5lik bbelehi inti maki,0
belehi choufou 3la chkoun tekethbou,0
malla jabri,0
mala galenteri w mala fiyena,0
dhaher feha serieuse barcha,0
fuck sorm ommek ya miboun,0
hatte jouer min cafrigin le welle mou3tmed hekke,0
9araya birsmi tahlka birsmi ma3mil yasir fik kalim bouk si7i7,0
raso ki lkrd,0
3almiiiiiiiiiiiiiiiiiiiiiit touns lmkach5a taklekom gloubkom,0
tulipe nnon quoi,0
bjah rabi wa3ouhom,0
hhh chni7 ni7i esmou 3la jismou hhh,0
bara allah latrabhkom l kol,0
ena manhaych thekra hethi,0
hhhhhhhhhhhhhh wallah chay ytha7ek mseken 7aletkom mot3ba asel,0
9dech tmout 3al buuuz,0
bellahi farkh choun svp,0
ki sabit mosfara fe9o biya abonné l chaîne svp,0
hhhh ta7chelk y mnaik,0
mechrgui bech t5arrjouh ouh ya,0
eka eljam3ia belhi denya mate3jbeh,0
hhhh tsa5fou hhhh,0
y a manyék,0
malla tha7ka ye5i 3ajbitha yessir mostan3a,0
mella bazzoula aklia hhhhhhhhhh,0
7chahalou borhan bsays wa macha li anida,0
tyter zabuurr ama wlh m3fta tool tofla l m3ak,0
delle3 w botti5 guelha rajel hhhhh w framboise,0
weld houmty j adore,0
chay yaamel ek,0
ti ahou s7i7 9alou sayarat ideriya w sebt wa7ad ysarklou,0
ryuzakiiiiiii theme,0
lgatous y7eb 5anegou zeyd,0
5ritou fih b n3am,0
tounes touneskom w esa7el 3o9detkom hhhh,0
blede t7ine 7acheke,0
ochrobo ma libhar hloi ya slim,0
ya qahba,0
blad mafia,0
esuipe sport trvail hay jeyetk mezemby,0
mala bena ma3na tfehmo,0
yehi jai bil porech,0
te7cheeeeeeelik hhhhhhhhhhhh,0
baya milf,0
ti hiya l5maj bkoulou,0
